,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location
2443,2022,SE,FT,Data Scientist,104000,US,100,US
2444,2022,SE,FT,Data Scientist,47280,ES,0,ES
2445,2022,SE,FT,Data Scientist,37824,ES,0,ES
2446,2022,EX,FT,Head of Data,205000,US,0,US
2447,2022,EX,FT,Head of Data,160000,US,0,US
2448,2022,SE,FT,Data Analyst,169000,US,0,US
2449,2022,SE,FT,Data Analyst,110600,US,0,US
2450,2022,EN,FT,Data Engineer,61566,GB,100,GB
2451,2022,EN,FT,Data Engineer,49253,GB,100,GB
2452,2022,SE,FT,Data Engineer,160000,US,0,US
2453,2022,SE,FT,Data Engineer,130000,US,0,US
2454,2022,SE,FT,Data Scientist,245000,US,0,US
2455,2022,SE,FT,Data Scientist,180000,US,0,US
2456,2022,SE,FT,Data Engineer,135000,US,0,US
2457,2022,SE,FT,Data Engineer,100000,US,0,US
2458,2022,SE,FT,Data Engineer,220000,US,0,US
2459,2022,SE,FT,Data Engineer,150000,US,0,US
2460,2022,SE,FT,Data Scientist,198440,US,0,US
2461,2022,SE,FT,Data Scientist,144000,US,0,US
2462,2022,SE,FT,Data Engineer,240000,US,0,US
2463,2022,SE,FT,Data Engineer,170000,US,0,US
2464,2022,SE,FT,Data Scientist,198440,US,0,US
2465,2022,SE,FT,Data Scientist,144000,US,0,US
2466,2022,MI,FT,Data Analyst,150000,US,100,US
2467,2022,MI,FT,Data Analyst,100000,US,100,US
2468,2022,SE,FT,Data Analyst,120000,US,0,US
2469,2022,SE,FT,Data Analyst,95000,US,0,US
2470,2022,MI,FT,Data Scientist,57872,GB,50,GB
2471,2022,EN,FT,Data Analyst,64000,US,100,US
2472,2022,EN,FT,Data Scientist,39925,FR,50,FR
2473,2022,SE,FT,Machine Learning Engineer,187200,CA,100,CA
2474,2022,SE,FT,Machine Learning Engineer,116100,CA,100,CA
2475,2022,SE,FT,Data Analyst,150000,US,0,US
2476,2022,SE,FT,Data Analyst,127000,US,0,US
2477,2022,SE,FT,Data Engineer,275000,US,100,US
2478,2022,SE,FT,Data Engineer,166000,US,100,US
2479,2022,SE,FT,Data Scientist,159699,US,0,US
2480,2022,SE,FT,Data Scientist,138938,US,0,US
2481,2022,EN,FT,BI Analyst,76000,US,50,US
2482,2022,SE,FT,Data Analyst,166700,US,0,US
2483,2022,SE,FT,Data Analyst,119000,US,0,US
2484,2022,SE,FT,Data Analyst,130000,US,0,US
2485,2022,SE,FT,Data Analyst,100000,US,0,US
2486,2022,SE,FT,Analytics Engineer,103432,GB,0,GB
2487,2022,SE,FT,Analytics Engineer,92350,GB,0,GB
2488,2022,SE,FT,Data Analyst,80000,US,0,US
2489,2022,SE,FT,Data Analyst,52500,US,0,US
2490,2022,SE,FT,Data Engineer,236000,US,100,US
2491,2022,SE,FT,Data Engineer,182000,US,100,US
2492,2022,SE,FT,Data Scientist,180000,US,100,US
2493,2022,SE,FT,Data Scientist,140000,US,100,US
2494,2022,SE,FT,Data Scientist,225000,US,0,US
2495,2022,SE,FT,Data Scientist,156400,US,0,US
2496,2022,SE,FT,Data Analyst,135000,US,100,US
2497,2022,SE,FT,Data Analyst,100000,US,100,US
2498,2022,SE,FT,Machine Learning Engineer,204500,US,0,US
2499,2022,SE,FT,Machine Learning Engineer,142200,US,0,US
2500,2022,MI,FT,Research Engineer,240000,US,100,US
2501,2022,EN,PT,Data Analyst,125404,CN,50,US
2502,2022,SE,FT,Data Engineer,300000,US,0,US
2503,2022,SE,FT,Data Engineer,130000,US,0,US
2504,2022,SE,FT,Data Engineer,195000,US,100,US
2505,2022,SE,FT,Data Engineer,175000,US,100,US
2506,2022,SE,FT,Data Engineer,155000,US,0,US
2507,2022,SE,FT,Data Engineer,110000,US,0,US
2508,2022,SE,FT,Data Operations Analyst,123000,US,0,US
2509,2022,SE,FT,Data Operations Analyst,92250,US,0,US
2510,2022,SE,FT,Data Engineer,170000,US,0,US
2511,2022,SE,FT,Data Engineer,150000,US,0,US
2512,2022,MI,FT,ML Engineer,180000,US,100,US
2513,2022,MI,FT,ML Engineer,100000,US,100,US
2514,2022,SE,FT,Data Engineer,97000,US,100,US
2515,2022,SE,FT,Data Engineer,90000,US,100,US
2516,2022,SE,FT,Data Engineer,200000,US,0,US
2517,2022,SE,FT,Data Engineer,160000,US,0,US
2518,2022,SE,FT,Machine Learning Engineer,210000,US,100,US
2519,2022,SE,FT,Machine Learning Engineer,180000,US,100,US
2520,2022,SE,FT,Data Engineer,260000,US,0,US
2521,2022,SE,FT,Data Engineer,180000,US,0,US
2522,2022,EX,FT,Analytics Engineer,210000,US,100,US
2523,2022,EX,FT,Analytics Engineer,157000,US,100,US
2524,2022,EN,FT,Data Scientist,180000,US,100,US
2525,2022,EN,FT,Data Scientist,100000,US,100,US
2526,2022,MI,FT,Data Analyst,80000,US,0,US
2527,2022,MI,FT,Data Analyst,52500,US,0,US
2528,2022,SE,FT,Data Architect,128000,US,0,US
2529,2022,SE,FT,Data Architect,81500,US,0,US
2530,2022,SE,FT,Data Operations Engineer,105000,US,0,US
2531,2022,SE,FT,Data Operations Engineer,70000,US,0,US
2532,2022,SE,FT,Data Scientist,175000,US,0,US
2533,2022,SE,FT,Data Scientist,122500,US,0,US
2534,2022,SE,FT,Data Engineer,171000,US,0,US
2535,2022,SE,FT,Data Engineer,117000,US,0,US
2536,2022,SE,FT,Data Scientist,202800,US,0,US
2537,2022,SE,FT,Data Scientist,104300,US,0,US
2538,2022,SE,FT,Data Analyst,50432,ES,0,ES
2539,2022,SE,FT,Data Analyst,36773,ES,0,ES
2540,2022,SE,FT,Data Engineer,197000,US,0,US
2541,2022,SE,FT,Data Engineer,99000,US,0,US
2542,2022,SE,FT,Data Engineer,160000,US,0,US
2543,2022,SE,FT,Data Engineer,110000,US,0,US
2544,2022,SE,FT,Data Scientist,185900,US,0,US
2545,2022,SE,FT,Data Scientist,129300,US,0,US
2546,2022,MI,FT,Data Scientist,30000,MX,100,MX
2547,2022,MI,FT,Analytics Engineer,78000,BR,100,BR
2548,2022,MI,FT,Analytics Engineer,48000,BR,100,BR
2549,2022,SE,FT,Data Engineer,170000,US,0,US
2550,2022,SE,FT,Data Engineer,130000,US,0,US
2551,2022,SE,FT,Data Analyst,150000,US,0,US
2552,2022,SE,FT,Data Analyst,95000,US,0,US
2553,2022,MI,FT,Data Engineer,78000,BR,100,BR
2554,2022,MI,FT,Data Engineer,42000,BR,100,BR
2555,2022,SE,FT,Data Architect,345600,US,0,US
2556,2022,SE,FT,Data Architect,230400,US,0,US
2557,2022,SE,FT,Data Engineer,145000,US,0,US
2558,2022,SE,FT,Data Engineer,115000,US,0,US
2559,2022,MI,FT,BI Analyst,78000,BR,100,BR
2560,2022,MI,FT,BI Analyst,48000,BR,100,BR
2561,2022,SE,FT,Data Analyst,175950,US,100,US
2562,2022,SE,FT,Data Analyst,130050,US,100,US
2563,2022,SE,FT,Data Engineer,205600,US,0,US
2564,2022,SE,FT,Data Engineer,105700,US,0,US
2565,2022,SE,FT,Data Analyst,236600,US,100,US
2566,2022,SE,FT,Data Analyst,89200,US,100,US
2567,2022,MI,FT,Data Scientist,84000,BR,100,BR
2568,2022,MI,FT,Data Scientist,54000,BR,100,BR
2569,2022,EN,FT,Data Scientist,80000,US,100,US
2570,2022,SE,FT,Marketing Data Analyst,200000,GB,100,GB
2571,2022,EN,FT,Data Scientist,73742,CA,100,CA
2572,2022,SE,FT,Data Science Lead,165000,US,50,US
2573,2022,EN,FT,Data Scientist,33246,GB,50,GB
2574,2022,SE,FT,Data Engineer,185900,US,0,US
2575,2022,SE,FT,Data Engineer,129300,US,0,US
2576,2022,SE,FT,Data Analyst,169000,US,0,US
2577,2022,SE,FT,Data Analyst,110600,US,0,US
2578,2021,EN,FT,Power BI Developer,5409,IN,50,IN
2579,2021,MI,FT,Data Engineer,75050,AU,50,AU
2580,2022,SE,FT,Data Engineer,225000,US,0,US
2581,2022,SE,FT,Data Engineer,184100,US,0,US
2582,2022,SE,FT,Data Scientist,185900,US,0,US
2583,2022,SE,FT,Data Scientist,129300,US,0,US
2584,2022,SE,FT,Data Scientist,225000,US,0,US
2585,2022,SE,FT,Data Scientist,156400,US,0,US
2586,2022,SE,FT,Data Scientist,185900,US,0,US
2587,2022,SE,FT,Data Scientist,129300,US,0,US
2588,2022,EN,FT,Machine Learning Engineer,108000,US,0,US
2589,2022,SE,FT,Product Data Scientist,8000,IN,100,SG
2590,2022,SE,FT,Data Scientist,155000,US,100,US
2591,2022,SE,FT,Data Scientist,38000,US,100,US
2592,2022,MI,FT,Data Analyst,85000,US,0,US
2593,2022,MI,FT,Data Analyst,65000,US,0,US
2594,2022,SE,FT,Data Scientist,155000,US,100,US
2595,2022,SE,FT,Data Scientist,38000,US,100,US
2596,2022,MI,FT,Data Engineer,110820,GB,0,GB
2597,2022,MI,FT,Data Engineer,92350,GB,0,GB
2598,2022,SE,FT,Data Scientist,153600,US,100,US
2599,2022,SE,FT,Data Scientist,106800,US,100,US
2600,2022,SE,FT,Data Scientist,185000,US,100,US
2601,2022,SE,FT,Data Scientist,50000,US,100,US
2602,2022,SE,FT,Data Engineer,185900,US,0,US
2603,2022,SE,FT,Data Engineer,129300,US,0,US
2604,2022,SE,FT,Data Scientist,155000,US,100,US
2605,2022,SE,FT,Data Scientist,38000,US,100,US
2606,2022,SE,FT,Data Scientist,168000,US,100,US
2607,2022,SE,FT,Data Scientist,130000,US,100,US
2608,2022,SE,FT,Data Scientist,123400,US,0,US
2609,2022,SE,FT,Data Scientist,88100,US,0,US
2610,2022,SE,FT,Data Scientist,120000,US,100,US
2611,2022,SE,FT,Data Scientist,55000,US,100,US
2612,2022,SE,FT,Data Scientist,185900,US,0,US
2613,2022,SE,FT,Data Scientist,129300,US,0,US
2614,2022,SE,FT,Data Engineer,191200,US,0,US
2615,2022,SE,FT,Data Engineer,130000,US,0,US
2616,2022,SE,FT,Data Analyst,169000,US,0,US
2617,2022,SE,FT,Data Analyst,110600,US,0,US
2618,2022,SE,FT,Analytics Engineer,150000,US,0,US
2619,2022,SE,FT,Analytics Engineer,120000,US,0,US
2620,2022,SE,FT,Data Science Consultant,139000,US,0,US
2621,2022,SE,FT,Data Science Consultant,122000,US,0,US
2622,2022,SE,FT,Data Scientist,185900,US,0,US
2623,2022,SE,FT,Data Scientist,129300,US,0,US
2624,2022,SE,FT,Data Analyst,139600,US,0,US
2625,2022,SE,FT,Data Analyst,85700,US,0,US
2626,2022,SE,FT,Data Engineer,185000,US,100,US
2627,2022,SE,FT,Data Engineer,50000,US,100,US
2628,2022,SE,FT,Data Engineer,185900,US,0,US
2629,2022,SE,FT,Data Engineer,129300,US,0,US
2630,2022,SE,FT,Data Scientist,225000,US,0,US
2631,2022,SE,FT,Data Scientist,156400,US,0,US
2632,2022,SE,FT,Data Scientist,200000,US,100,US
2633,2022,SE,FT,Data Scientist,175000,US,100,US
2634,2022,SE,FT,Data Engineer,185900,US,0,US
2635,2022,SE,FT,Data Engineer,129300,US,0,US
2636,2022,MI,FT,ML Engineer,148500,US,100,US
2637,2022,MI,FT,ML Engineer,98200,US,100,US
2638,2022,SE,FT,Data Analyst,115000,US,100,US
2639,2022,SE,FT,Data Analyst,95000,US,100,US
2640,2022,SE,FT,Data Architect,225000,US,100,US
2641,2022,SE,FT,Data Architect,66000,US,100,US
2642,2022,SE,FT,Data Scientist,185000,US,100,US
2643,2022,SE,FT,Data Scientist,50000,US,100,US
2644,2022,SE,FT,Data Scientist,47280,ES,0,ES
2645,2022,SE,FT,Data Scientist,37824,ES,0,ES
2646,2022,MI,FT,Data Manager,134000,US,0,US
2647,2022,MI,FT,Data Manager,98000,US,0,US
2648,2022,MI,FT,Data Analyst,105000,US,0,US
2649,2022,MI,FT,Data Analyst,62000,US,0,US
2650,2022,EN,FT,BI Data Analyst,57000,US,100,US
2651,2022,SE,FT,Big Data Engineer,161311,CA,50,CA
2652,2022,MI,FT,Data Scientist,144200,US,100,US
2653,2022,MI,FT,Data Scientist,115360,US,100,US
2654,2022,MI,FT,Data Scientist,83171,AU,0,AU
2655,2022,SE,FT,Principal Data Architect,38154,IN,100,IN
2656,2022,SE,FT,Data Engineer,73546,PT,0,PT
2657,2022,SE,FT,Data Engineer,42026,PT,0,PT
2658,2022,SE,FT,Data Engineer,170000,US,100,US
2659,2022,SE,FT,Data Engineer,150000,US,100,US
2660,2022,SE,FT,Data Architect,180000,US,100,US
2661,2022,SE,FT,Data Architect,160000,US,100,US
2662,2022,MI,FT,Data Scientist,108000,US,50,US
2663,2022,SE,FT,Machine Learning Manager,200000,US,100,US
2664,2022,SE,FT,Machine Learning Manager,150000,US,100,US
2665,2022,EX,FT,Data Manager,125976,CA,50,CA
2666,2022,SE,FT,Data Engineer,188700,US,100,US
2667,2022,SE,FT,Data Engineer,160395,US,100,US
2668,2022,SE,FT,Data Analyst,115934,US,100,US
2669,2022,SE,FT,Data Analyst,81666,US,100,US
2670,2022,SE,FT,Data Engineer,300000,US,0,US
2671,2022,SE,FT,Data Engineer,225000,US,0,US
2672,2022,SE,FT,Data Scientist,198440,US,100,US
2673,2022,SE,FT,Data Scientist,144000,US,100,US
2674,2022,SE,FT,Applied Scientist,191475,US,100,US
2675,2022,SE,FT,Applied Scientist,141525,US,100,US
2676,2022,SE,FT,Data Analyst,50432,ES,0,ES
2677,2022,SE,FT,Data Analyst,36773,ES,0,ES
2678,2022,MI,FT,Data Scientist,75648,DE,100,DE
2679,2022,SE,FT,Lead Data Scientist,156868,US,100,US
2680,2022,SE,FT,BI Analyst,200000,NG,100,NG
2681,2022,SE,FT,Data Scientist,198440,US,0,US
2682,2022,SE,FT,Data Scientist,144000,US,0,US
2683,2022,SE,FT,Lead Machine Learning Engineer,69344,PT,100,PT
2684,2022,MI,FT,NLP Engineer,5132,CZ,100,CZ
2685,2022,SE,CT,Data Analyst,90000,US,100,US
2686,2022,MI,FT,Research Scientist,126080,DE,0,DE
2687,2022,MI,FT,Research Scientist,84053,DE,0,DE
2688,2022,SE,FT,Data Engineer,200000,US,100,US
2689,2022,SE,FT,Data Engineer,180000,US,100,US
2690,2022,MI,FT,Analytics Engineer,108000,US,100,US
2691,2022,MI,FT,Analytics Engineer,85000,US,100,US
2692,2022,SE,FT,Machine Learning Engineer,210000,US,100,US
2693,2022,SE,FT,Machine Learning Engineer,180000,US,100,US
2694,2022,SE,FT,Data Engineer,165000,US,100,US
2695,2022,SE,FT,Data Engineer,132000,US,100,US
2696,2022,SE,FT,Analytics Engineer,130000,US,100,US
2697,2022,SE,FT,Analytics Engineer,110000,US,100,US
2698,2022,MI,FT,BI Data Analyst,45050,AU,50,AU
2699,2021,EN,FT,Data Analyst,42028,AU,50,AU
2700,2022,MI,FT,Data Analytics Engineer,135000,US,100,US
2701,2022,SE,FT,Data Engineer,178800,US,100,US
2702,2022,SE,FT,Data Engineer,132100,US,100,US
2703,2022,EN,FT,Data Analyst,20000,CR,50,US
2704,2022,SE,FT,Machine Learning Engineer,140000,CA,0,CA
2705,2022,SE,FT,Machine Learning Engineer,110000,CA,0,CA
2706,2022,SE,FT,Data Engineer,160000,US,100,US
2707,2022,SE,FT,Data Engineer,85000,US,100,US
2708,2022,SE,FT,ETL Developer,250000,US,100,US
2709,2022,SE,FT,ETL Developer,63000,US,100,US
2710,2022,EX,FT,Data Engineer,187200,US,100,US
2711,2022,EX,FT,Data Engineer,116100,US,100,US
2712,2022,MI,FT,Data Scientist,10000,TR,0,TR
2713,2022,SE,FT,Data Engineer,200000,US,100,US
2714,2022,SE,FT,Data Engineer,145000,US,100,US
2715,2022,SE,FT,Data Engineer,229998,US,0,US
2716,2022,SE,FT,Data Engineer,154545,US,0,US
2717,2022,SE,FT,Data Scientist,215000,US,0,US
2718,2022,SE,FT,Data Scientist,159000,US,0,US
2719,2022,SE,FT,Data Engineer,229998,US,0,US
2720,2022,SE,FT,Data Engineer,154545,US,0,US
2721,2022,EN,FT,AI Scientist,50000,US,100,US
2722,2022,SE,FT,Data Scientist Lead,183000,US,100,US
2723,2022,SE,FT,Data Analyst,99750,US,100,US
2724,2022,SE,FT,Data Analyst,68400,US,100,US
2725,2022,SE,FT,Data Scientist,236900,US,100,US
2726,2022,SE,FT,Data Scientist,159200,US,100,US
2727,2022,SE,FT,Data Science Manager,243225,US,100,US
2728,2022,SE,FT,Data Science Manager,179775,US,100,US
2729,2022,SE,FT,Data Engineer,175000,US,100,US
2730,2022,SE,FT,Data Engineer,150000,US,100,US
2731,2022,SE,FT,Machine Learning Engineer,210000,US,100,US
2732,2022,SE,FT,Machine Learning Engineer,180000,US,100,US
2733,2022,SE,FT,Data Scientist,148000,US,100,US
2734,2022,SE,FT,Data Scientist,128000,US,100,US
2735,2022,SE,FT,Data Architect,190000,US,100,US
2736,2022,SE,FT,Data Architect,135000,US,100,US
2737,2022,SE,FT,Analytics Engineer,130000,US,100,US
2738,2022,SE,FT,Analytics Engineer,110000,US,100,US
2739,2022,SE,FT,Data Scientist,191475,US,100,US
2740,2022,SE,FT,Data Scientist,141525,US,100,US
2741,2022,SE,FT,Data Engineer,160000,US,100,US
2742,2022,SE,FT,Data Engineer,85000,US,100,US
2743,2022,SE,FT,Data Scientist,218000,US,0,US
2744,2022,SE,FT,Data Scientist,145300,US,0,US
2745,2022,SE,FT,ML Engineer,195400,US,100,US
2746,2022,SE,FT,ML Engineer,131300,US,100,US
2747,2022,EN,FT,Data Specialist,105000,CL,100,US
2748,2022,SE,FT,Data Scientist,191475,US,100,US
2749,2022,SE,FT,Data Scientist,141525,US,100,US
2750,2022,SE,FT,Data Scientist,207000,US,100,US
2751,2022,SE,FT,Data Scientist,153000,US,100,US
2752,2022,SE,FT,Data Scientist,191475,US,100,US
2753,2022,SE,FT,Data Scientist,141525,US,100,US
2754,2022,SE,FT,Data Analyst,110000,US,0,US
2755,2022,SE,FT,Data Analyst,99000,US,0,US
2756,2022,SE,FT,Data Scientist,191475,US,100,US
2757,2022,SE,FT,Data Scientist,141525,US,100,US
2758,2022,SE,FT,Data Scientist,191475,US,100,US
2759,2022,SE,FT,Data Scientist,141525,US,100,US
2760,2022,SE,FT,Data Scientist,191475,US,100,US
2761,2022,SE,FT,Data Scientist,141525,US,100,US
2762,2022,SE,FT,Machine Learning Engineer,200000,PR,100,PR
2763,2022,SE,FT,Machine Learning Engineer,135000,PR,100,PR
2764,2022,SE,FT,Data Scientist,207000,US,100,US
2765,2022,SE,FT,Data Scientist,153000,US,100,US
2766,2022,SE,FT,Data Scientist,191475,US,100,US
2767,2022,SE,FT,Data Scientist,141525,US,100,US
2768,2022,SE,FT,Data Scientist,191475,US,100,US
2769,2022,SE,FT,Data Scientist,141525,US,100,US
2770,2022,SE,FT,Data Scientist,191475,US,100,US
2771,2022,SE,FT,Data Scientist,141525,US,100,US
2772,2022,SE,FT,Data Engineer,195700,US,0,US
2773,2022,SE,FT,Data Engineer,130500,US,0,US
2774,2022,SE,FT,ML Engineer,130000,US,100,US
2775,2022,SE,FT,ML Engineer,84000,US,100,US
2776,2022,MI,FT,Data Operations Engineer,100000,US,100,US
2777,2022,MI,FT,Data Operations Engineer,60000,US,100,US
2778,2022,MI,FT,Data Engineer,80036,GB,100,GB
2779,2022,MI,FT,Data Engineer,67723,GB,100,GB
2780,2022,SE,FT,Data Engineer,141300,US,0,US
2781,2022,SE,FT,Data Engineer,102100,US,0,US
2782,2022,SE,FT,Data Analyst,50432,ES,0,ES
2783,2022,SE,FT,Data Analyst,36773,ES,0,ES
2784,2022,MI,FT,Business Data Analyst,150000,US,100,US
2785,2022,MI,FT,Data Scientist,102200,GB,100,GB
2786,2022,EN,FT,Data Scientist,22892,IN,50,IN
2787,2022,SE,FT,Data Analyst,144000,US,100,US
2788,2022,SE,FT,Data Analyst,113000,US,100,US
2789,2022,EN,FT,AI Scientist,31520,PT,100,ES
2790,2022,SE,FT,Data Architect,195400,US,100,US
2791,2022,SE,FT,Data Architect,131300,US,100,US
2792,2022,SE,FT,Machine Learning Engineer,195400,US,100,US
2793,2022,SE,FT,Machine Learning Engineer,131300,US,100,US
2794,2022,SE,FT,Data Architect,195400,US,100,US
2795,2022,SE,FT,Data Architect,131300,US,100,US
2796,2022,SE,FT,Data Architect,190000,US,100,US
2797,2022,SE,FT,Data Architect,135000,US,100,US
2798,2022,SE,FT,Data Engineer,135000,US,100,US
2799,2022,SE,FT,Data Engineer,80000,US,100,US
2800,2022,EN,FT,BI Data Analyst,8050,IN,100,IN
2801,2022,SE,FT,Data Engineer,160000,US,100,US
2802,2022,SE,FT,Data Engineer,85000,US,100,US
2803,2022,SE,FT,Data Engineer,178800,US,100,US
2804,2022,SE,FT,Data Engineer,132100,US,100,US
2805,2022,MI,CT,NLP Engineer,60000,IN,100,US
2806,2022,SE,FT,Machine Learning Engineer,63040,FI,50,FI
2807,2022,EN,FT,Business Data Analyst,50000,IN,100,AS
2808,2022,SE,FT,Data Engineer,140000,US,100,US
2809,2022,SE,FT,Data Engineer,105000,US,100,US
2810,2022,MI,FT,Data Engineer,80036,GB,100,GB
2811,2022,MI,FT,Data Engineer,67723,GB,100,GB
2812,2022,SE,FT,Analytics Engineer,190000,US,100,US
2813,2022,SE,FT,Analytics Engineer,140000,US,100,US
2814,2022,MI,FT,Data Operations Engineer,100000,US,100,US
2815,2022,MI,FT,Data Operations Engineer,60000,US,100,US
2816,2022,SE,FT,Data Scientist,180000,US,100,US
2817,2022,SE,FT,Data Scientist,165000,US,100,US
2818,2022,SE,FT,Applied Machine Learning Scientist,108000,US,0,US
2819,2021,EN,FT,Machine Learning Research Engineer,20000,FR,50,FR
2820,2022,SE,FT,Data Architect,190000,US,100,US
2821,2022,SE,FT,Data Architect,135000,US,100,US
2822,2022,SE,FT,Data Scientist,179400,US,0,US
2823,2022,SE,FT,Data Scientist,154000,US,0,US
2824,2022,SE,FT,Machine Learning Scientist,193900,US,0,US
2825,2022,SE,FT,Machine Learning Scientist,129300,US,0,US
2826,2022,EX,FT,Data Science Manager,222640,US,0,US
2827,2022,EX,FT,Data Science Manager,182160,US,0,US
2828,2022,MI,FT,Data Engineer,150000,US,0,US
2829,2022,MI,FT,Data Engineer,100000,US,0,US
2830,2022,SE,FT,Analytics Engineer,122500,US,100,US
2831,2022,SE,FT,Analytics Engineer,100000,US,100,US
2832,2022,EX,FT,Data Engineer,297500,US,100,US
2833,2022,EX,FT,Data Engineer,260000,US,100,US
2834,2021,EN,FT,Machine Learning Developer,15000,TH,100,TH
2835,2022,SE,FT,Data Engineer,193000,ES,100,US
2836,2022,EN,FT,Data Scientist,93000,US,0,US
2837,2022,EN,FT,Data Scientist,73000,US,0,US
2838,2022,MI,FT,Data Operations Engineer,100000,US,100,US
2839,2022,MI,FT,Data Operations Engineer,60000,US,100,US
2840,2022,EN,FT,Data Analyst,7799,BR,100,BR
2841,2022,SE,FT,Data Scientist,136994,US,100,US
2842,2022,SE,FT,Data Scientist,101570,US,100,US
2843,2022,SE,FT,ETL Developer,250000,US,100,US
2844,2022,SE,FT,ETL Developer,63000,US,100,US
2845,2022,MI,FT,Data Manager,134000,US,0,US
2846,2022,MI,FT,Data Manager,98000,US,0,US
2847,2022,SE,FT,Data Scientist,191475,US,100,US
2848,2022,SE,FT,Data Scientist,141525,US,100,US
2849,2022,SE,FT,Director of Data Science,57786,FR,50,FR
2850,2022,MI,FT,Data Analyst,136000,US,100,US
2851,2022,MI,FT,Data Analyst,112000,US,100,US
2852,2022,SE,FT,Data Scientist,172000,US,100,US
2853,2022,SE,FT,Data Scientist,140000,US,100,US
2854,2022,SE,FT,Data Engineer,215000,US,0,US
2855,2022,SE,FT,Data Engineer,164000,US,0,US
2856,2022,SE,FT,Data Engineer,300000,US,0,US
2857,2022,SE,FT,Data Engineer,130000,US,0,US
2858,2022,SE,FT,Data Engineer,250000,US,100,US
2859,2022,SE,FT,Data Engineer,63000,US,100,US
2860,2022,SE,FT,Data Engineer,180000,US,100,US
2861,2022,SE,FT,Data Engineer,150000,US,100,US
2862,2021,EN,FT,Data Engineer,45390,GB,50,GB
2863,2022,SE,FT,Data Engineer,250000,US,100,US
2864,2022,SE,FT,Data Engineer,63000,US,100,US
2865,2022,SE,FT,Data Scientist,191475,US,100,US
2866,2022,SE,FT,Data Scientist,141525,US,100,US
2867,2022,MI,FT,Data Analyst,97500,US,100,US
2868,2022,SE,FT,Applied Scientist,212800,US,100,US
2869,2022,SE,FT,Applied Scientist,142800,US,100,US
2870,2022,MI,FT,Data Scientist,73546,NL,50,NL
2871,2022,EN,FT,Data Scientist,50000,US,50,DE
2872,2022,EN,FT,Data Analyst,6359,FR,100,IN
2873,2022,SE,FT,Data Scientist,151800,US,0,US
2874,2022,SE,FT,Data Scientist,130240,US,0,US
2875,2022,SE,FT,Analytics Engineer,165000,US,100,US
2876,2022,SE,FT,Analytics Engineer,140250,US,100,US
2877,2022,SE,FT,Data Engineer,135000,US,0,US
2878,2022,SE,FT,Data Engineer,115000,US,0,US
2879,2022,SE,FT,Data Scientist,179400,US,100,US
2880,2022,SE,FT,Data Scientist,154000,US,100,US
2881,2022,SE,FT,Data Scientist,191475,US,100,US
2882,2022,SE,FT,Data Scientist,141525,US,100,US
2883,2022,SE,FT,Data Scientist,191475,US,100,US
2884,2022,SE,FT,Data Scientist,141525,US,100,US
2885,2022,SE,FT,Data Scientist,191475,US,100,US
2886,2022,SE,FT,Data Scientist,141525,US,100,US
2887,2022,MI,FT,Financial Data Analyst,75000,US,0,US
2888,2022,MI,FT,Data Engineer,84053,GR,100,GR
2889,2022,MI,FT,Data Engineer,73546,GR,100,GR
2890,2022,MI,FT,Data Engineer,98506,GB,100,GB
2891,2022,MI,FT,Data Engineer,86193,GB,100,GB
2892,2022,MI,FT,Data Engineer,84053,ES,100,ES
2893,2022,MI,FT,Data Engineer,73546,ES,100,ES
2894,2022,SE,FT,Data Scientist,191475,US,100,US
2895,2022,SE,FT,Data Scientist,141525,US,100,US
2896,2022,SE,FT,Data Scientist,191475,US,100,US
2897,2022,SE,FT,Data Scientist,141525,US,100,US
2898,2022,SE,FT,Analytics Engineer,102663,GB,100,GB
2899,2022,SE,FT,Analytics Engineer,80041,GB,100,GB
2900,2022,SE,FT,Data Scientist,191475,US,100,US
2901,2022,SE,FT,Data Scientist,141525,US,100,US
2902,2022,SE,FT,Data Engineer,104611,GB,100,GB
2903,2022,SE,FT,Data Engineer,82280,GB,100,GB
2904,2022,SE,FT,Data Scientist,191475,US,100,US
2905,2022,SE,FT,Data Scientist,141525,US,100,US
2906,2022,SE,FT,Data Scientist,191475,US,0,US
2907,2022,SE,FT,Data Scientist,141525,US,0,US
2908,2022,SE,FT,Data Analyst,115000,US,0,US
2909,2022,EN,FT,Data Scientist,31520,ES,50,ES
2910,2022,SE,FT,Data Operations Analyst,81000,US,100,US
2911,2022,SE,FT,Data Operations Analyst,66000,US,100,US
2912,2022,EN,FT,Data Analyst,46000,US,100,US
2913,2022,EN,FT,Data Engineer,80000,US,100,US
2914,2022,EX,FT,Machine Learning Scientist,200000,US,100,US
2915,2022,EX,FT,Machine Learning Scientist,180000,US,100,US
2916,2022,EX,FT,AI Scientist,200000,US,100,US
2917,2022,SE,FT,Data Scientist,204100,US,0,US
2918,2022,SE,FT,Data Scientist,136100,US,0,US
2919,2022,SE,FT,Analytics Engineer,250000,US,0,US
2920,2022,SE,FT,Analytics Engineer,63000,US,0,US
2921,2022,MI,FT,Data Scientist,118208,GB,0,GB
2922,2022,MI,FT,Data Scientist,110820,GB,0,GB
2923,2021,EN,PT,Computer Vision Software Engineer,19073,DK,50,DK
2924,2022,SE,FT,Data Scientist,191475,US,100,US
2925,2022,SE,FT,Data Scientist,141525,US,100,US
